8.945385740054655477e-01,8.945385740054655477e-01
9.795665114485349045e-01,9.795665114485349045e-01
1.134418834247912455e+00,1.134418834247912455e+00
1.096416150290570712e+00,1.096416150290570712e+00
1.168581077640524990e+00,1.168581077640524990e+00
1.135103632403057228e+00,1.135103632403057228e+00
1.142018109555176242e+00,1.142018109555176242e+00
5.839745973789578493e-01,5.839745973789578493e-01
9.666187356552331522e-01,9.666187356552331522e-01
1.019762053482331066e+00,1.019762053482331066e+00
8.276373814413631180e-01,8.276373814413631180e-01
9.955053997232824470e-01,9.955053997232824470e-01
8.185400491572594195e-01,8.185400491572594195e-01
1.195100350759511043e+00,1.195100350759511043e+00
6.250463164514543646e-01,6.250463164514543646e-01
8.307811793122349409e-01,8.307811793122349409e-01
1.220922981184640044e+00,1.220922981184640044e+00
7.205985635882341533e-01,7.205985635882341533e-01
1.407691774027640008e+00,1.407691774027640008e+00
8.010912593669603510e-01,8.010912593669603510e-01
1.460101597260994755e+00,1.460101597260994755e+00
7.798986392508315824e-01,7.798986392508315824e-01
1.489650676355554815e+00,1.489650676355554815e+00
1.091057646860062569e+00,1.091057646860062569e+00
8.436560339440621892e-01,8.436560339440621892e-01
8.899864863301757412e-01,8.899864863301757412e-01
1.145026068047567680e+00,1.145026068047567680e+00
1.411520370053656714e+00,1.411520370053656714e+00
1.177673408452393655e+00,1.177673408452393655e+00
4.519145633836831877e-01,4.519145633836831877e-01
8.056483485144854129e-01,8.056483485144854129e-01
6.796216131603944888e-01,6.796216131603944888e-01
7.540591628147553793e-01,7.540591628147553793e-01
1.654369895294367065e+00,1.654369895294367065e+00
1.261904933084714742e+00,1.261904933084714742e+00
1.055480270596554693e+00,1.055480270596554693e+00
1.066104350407156565e+00,1.066104350407156565e+00
1.151081214171933098e+00,1.151081214171933098e+00
8.595730747356273849e-01,8.595730747356273849e-01
1.018987488154764698e+00,1.018987488154764698e+00
1.127487511084847016e+00,1.127487511084847016e+00
1.101737801821192519e+00,1.101737801821192519e+00
8.474217117530736809e-01,8.474217117530736809e-01
6.021979524968235076e-01,6.021979524968235076e-01
1.030364285809751923e+00,1.030364285809751923e+00
8.223517991723295895e-01,8.223517991723295895e-01
9.324446477239085596e-01,9.324446477239085596e-01
8.846379858441368871e-01,8.846379858441368871e-01
4.117121782834103905e-01,4.117121782834103905e-01
9.165107609213960504e-01,9.165107609213960504e-01
2.494851599223656624e+00,2.494851599223656624e+00
1.909487399645469097e+00,1.909487399645469097e+00
2.106904497021948153e+00,2.106904497021948153e+00
1.931466429627876735e+00,1.931466429627876735e+00
2.246580652335433026e+00,2.246580652335433026e+00
2.386987142364668024e+00,2.386987142364668024e+00
1.700688503141768448e+00,1.700688503141768448e+00
2.109094195220409862e+00,2.109094195220409862e+00
2.113656285840169513e+00,2.113656285840169513e+00
2.248938040340026312e+00,2.248938040340026312e+00
1.643857430139368025e+00,1.643857430139368025e+00
1.895837979686075592e+00,1.895837979686075592e+00
1.949784553390399466e+00,1.949784553390399466e+00
2.024137337344573240e+00,2.024137337344573240e+00
2.227665655995945126e+00,2.227665655995945126e+00
1.987780394281263296e+00,1.987780394281263296e+00
1.797121928789483958e+00,1.797121928789483958e+00
2.182808253225497985e+00,2.182808253225497985e+00
2.828055179264840291e+00,2.828055179264840291e+00
1.721914815279791178e+00,1.721914815279791178e+00
2.103918386012737951e+00,2.103918386012737951e+00
1.873837102220486495e+00,1.873837102220486495e+00
2.427194528937175910e+00,2.427194528937175910e+00
1.626357566670776356e+00,1.626357566670776356e+00
1.963428971877557938e+00,1.963428971877557938e+00
1.849497524355492306e+00,1.849497524355492306e+00
1.553485993682495181e+00,1.553485993682495181e+00
1.551196525367142032e+00,1.551196525367142032e+00
2.163825337196770171e+00,2.163825337196770171e+00
1.674872715783116250e+00,1.674872715783116250e+00
2.089399632081120561e+00,2.089399632081120561e+00
1.835124612746825701e+00,1.835124612746825701e+00
2.235203854680445801e+00,2.235203854680445801e+00
1.482804118892675938e+00,1.482804118892675938e+00
1.803077304796957048e+00,1.803077304796957048e+00
2.236012112029905907e+00,2.236012112029905907e+00
2.166165879190416810e+00,2.166165879190416810e+00
1.778898573671618299e+00,1.778898573671618299e+00
1.517039283446763864e+00,1.517039283446763864e+00
1.835931028502043594e+00,1.835931028502043594e+00
2.200344968593975992e+00,2.200344968593975992e+00
1.814743409858148970e+00,1.814743409858148970e+00
1.909487399645469097e+00,1.909487399645469097e+00
2.233705797703605889e+00,2.233705797703605889e+00
2.248943041812261345e+00,2.248943041812261345e+00
1.949087910696542192e+00,1.949087910696542192e+00
1.829812964160673294e+00,1.829812964160673294e+00
1.775934310145590000e+00,1.775934310145590000e+00
2.005981901915947940e+00,2.005981901915947940e+00
1.701474913008046874e+00,1.701474913008046874e+00
